region_id,area_km2,geo_x,geo_y,grail_anom_context,grail_boug_context,grail_note
3026,0.231875,11088.179245283012,28732.84501347709,40.2924,84.9679,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3039,0.211875,8525.016224188788,28616.797935103245,40.2924,84.9679,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3040,0.27875,9822.20179372198,28594.89461883408,40.2924,84.9679,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3055,0.285,-14138.49342105263,28250.171052631576,-31.9971,79.6277,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3091,0.1875,11795.416666666664,28423.666666666664,40.2924,84.9679,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3107,0.09,16756.09722222222,28248.069444444445,-8.8513,82.0245,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3116,0.254375,-12010.266584766585,28177.281326781325,-31.9971,79.6277,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3120,0.10875,6482.9770114942585,28319.034482758623,40.2924,84.9679,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3132,0.10125,-456.2098765432093,28298.802469135804,49.6089,82.7432,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3137,0.094375,-10932.122516556294,28011.59271523179,-31.9971,79.6277,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3151,0.238125,-24466.313648293963,28059.88320209974,35.9271,86.4979,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3175,0.5,10495.65625,27905.125,40.2924,84.9679,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3184,0.159375,13366.166666666664,27911.67647058824,40.2924,84.9679,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3202,0.579375,8640.249730312833,27898.47734627832,40.2924,84.9679,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3215,0.189375,-9963.123762376244,28070.219471947195,-31.9971,79.6277,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3224,0.07875,11608.8253968254,27725.103174603173,40.2924,84.9679,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3248,0.57,12002.597587719298,27611.190789473683,40.2924,84.9679,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3249,0.4275,-28635.07602339181,28054.59356725146,80.591,99.4056,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3253,0.23125,-9103.608108108108,27711.986486486487,-31.9971,79.6277,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3273,0.65625,35018.45238095238,27630.38095238096,-241.7927,53.398,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3276,0.09625,11337.0,27634.42857142857,40.2924,84.9679,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3291,0.126875,9295.312807881768,27517.371921182264,40.2924,84.9679,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3335,0.258125,-12884.277239709443,27515.754237288136,-31.9971,79.6277,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3351,0.49125,-27895.1882951654,27534.692111959288,80.591,99.4056,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3360,0.17,34500.87867647059,27332.02573529412,-172.3894,69.0553,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
3361,0.141875,-25954.02422907489,27304.79515418502,80.591,99.4056,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
